bug,loc,name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,productName,dataset
0,75,jEdit,4.1,org.gjt.sp.jedit.gui.RolloverButton,6,6,1,11,22,13,11,1,5,0.8,1.0,0,0.996078431,0.4,3,12,11.33333333,2,0.6667,jedit-4.1,PROMISE
0,505,jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,36,36,1,7,8,0.8656126479999999,1.0,4,0.541666667,0.319444444,1,3,39.16666667,14,3.6667,jedit-4.1,PROMISE
0,5,jEdit,4.1,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,2,0,5,2,0,3,2,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,jedit-4.1,PROMISE
0,1277,jEdit,4.1,bsh.ASCII_UCodeESC_CharStream,27,1,0,3,40,25,3,0,21,0.529411765,0.705882353,0,0.0,0.296296296,0,0,45.66666667,7,1.5926,jedit-4.1,PROMISE
0,65,jEdit,4.1,org.gjt.sp.jedit.buffer.IndentFoldHandler,2,2,0,2,6,1,1,2,2,2.0,0.0,0,0.8888888890000001,0.625,0,0,31.5,7,3.5,jedit-4.1,PROMISE
0,396,jEdit,4.1,org.gjt.sp.jedit.options.ContextAddDialog,11,7,0,11,64,29,2,10,4,0.814285714,1.0,0,0.984984985,0.363636364,0,0,34.36363636,4,1.3636,jedit-4.1,PROMISE
2,5207,jEdit,4.1,com.microstar.xml.XmlParser,118,1,0,7,180,6075,6,1,27,0.921125975,0.7173913040000001,1,0.0,0.138067061,0,0,42.34745763,9,1.5678,jedit-4.1,PROMISE
0,6,jEdit,4.1,bsh.BSHFormalComment,1,2,0,2,2,0,1,1,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,jedit-4.1,PROMISE
0,236,jEdit,4.1,org.gjt.sp.util.ReadWriteLock,9,1,0,2,17,2,1,1,6,0.6785714290000001,1.0,0,0.0,1.0,0,0,24.44444444,5,2.8889,jedit-4.1,PROMISE
0,112,jEdit,4.1,org.gjt.sp.jedit.OptionGroup,9,1,0,6,20,0,4,2,9,0.5,1.0,0,0.0,0.259259259,0,0,11.22222222,3,1.5556,jedit-4.1,PROMISE
0,218,jEdit,4.1,bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,1.0,0,0.0,0.395833333,0,0,16.75,3,1.3333,jedit-4.1,PROMISE
0,179,jEdit,4.1,bsh.BshClassManager,26,1,0,10,39,311,7,3,23,0.8733333329999999,1.0,1,0.0,0.16,0,0,5.653846154,3,1.1923,jedit-4.1,PROMISE
0,16,jEdit,4.1,org.gjt.sp.jedit.options.Abbrev,2,1,0,2,3,1,2,0,0,1.0,0.0,0,0.0,0.75,0,0,6.0,0,0.0,jedit-4.1,PROMISE
0,4,jEdit,4.1,org.gjt.sp.jedit.OptionPane,4,1,0,6,4,6,6,0,4,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,jedit-4.1,PROMISE
0,386,jEdit,4.1,gnu.regexp.REMatch,14,1,0,20,27,0,19,1,10,0.653846154,0.125,1,0.0,0.342857143,0,0,26.0,6,2.4286,jedit-4.1,PROMISE
0,48,jEdit,4.1,org.gjt.sp.util.WorkRequest,5,1,4,5,11,10,4,1,5,2.0,0.0,0,0.0,0.45,0,0,8.6,2,1.6,jedit-4.1,PROMISE
0,1049,jEdit,4.1,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,14,7,0,12,98,43,4,11,2,0.866396761,0.894736842,1,0.980568012,0.204081633,0,0,72.57142857,9,2.4286,jedit-4.1,PROMISE
0,177,jEdit,4.1,org.gjt.sp.jedit.gui.CheckBoxListModel,11,2,0,3,24,25,2,1,7,0.833333333,0.0,0,0.64,0.303030303,2,3,14.81818182,6,2.0,jedit-4.1,PROMISE
0,81,jEdit,4.1,org.gjt.sp.jedit.syntax.DisplayTokenHandler,5,2,1,8,11,6,2,6,4,0.75,1.0,1,0.666666667,0.288888889,1,2,14.0,2,1.0,jedit-4.1,PROMISE
0,2,jEdit,4.1,org.gjt.sp.jedit.browser.BrowserListener,2,1,0,4,2,1,3,2,2,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,jedit-4.1,PROMISE
0,1472,jEdit,4.1,bsh.Primitive,45,1,0,41,77,898,36,5,28,0.795454545,0.25,2,0.0,0.083333333,0,0,31.62222222,12,2.0222,jedit-4.1,PROMISE
0,1616,jEdit,4.1,bsh.Reflect,37,1,0,24,111,666,12,15,14,2.0,0.0,0,0.0,0.153846154,0,0,42.67567568,30,3.1622,jedit-4.1,PROMISE
0,387,jEdit,4.1,org.gjt.sp.jedit.buffer.ContentManager,11,1,0,2,17,0,2,0,8,0.225,1.0,0,0.0,0.436363636,0,0,33.81818182,4,1.8182,jedit-4.1,PROMISE
0,6,jEdit,4.1,gnu.regexp.CharUnit,1,1,0,1,2,0,1,0,0,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,jedit-4.1,PROMISE
1,660,jEdit,4.1,org.gjt.sp.util.WorkThreadPool,21,1,0,14,50,90,13,5,9,0.8625,0.6875,5,0.0,0.1693121689999999,0,0,29.66666667,14,3.1429,jedit-4.1,PROMISE
3,62,jEdit,4.1,org.gjt.sp.jedit.Autosave,4,1,0,3,13,4,1,3,3,0.666666667,1.0,0,0.0,0.333333333,0,0,14.25,4,2.25,jedit-4.1,PROMISE
5,554,jEdit,4.1,org.gjt.sp.jedit.gui.CompleteWord,17,5,0,16,94,106,4,16,3,0.770833333,1.0,3,0.974276527,0.215686275,3,4,31.23529412,15,2.5294,jedit-4.1,PROMISE
0,5,jEdit,4.1,bsh.ClassPathException,1,4,0,3,2,0,2,1,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,jedit-4.1,PROMISE
0,30,jEdit,4.1,bsh.BSHThrowStatement,2,2,0,7,7,1,1,6,1,2.0,0.0,0,0.947368421,0.625,1,1,14.0,1,0.5,jedit-4.1,PROMISE
0,280,jEdit,4.1,bsh.BSHCastExpression,6,2,0,16,45,15,3,13,6,2.0,0.0,0,0.7826086959999999,0.229166667,1,1,45.66666667,1,0.8333,jedit-4.1,PROMISE
0,38,jEdit,4.1,com.microstar.xml.HandlerBase,14,1,7,9,16,91,7,2,14,2.0,0.0,0,0.0,0.414285714,0,0,1.714285714,1,0.9286,jedit-4.1,PROMISE
0,52,jEdit,4.1,org.gjt.sp.jedit.msg.ViewUpdate,5,2,0,6,13,4,4,3,4,0.875,0.25,0,0.5,0.5,1,1,8.6,1,0.6,jedit-4.1,PROMISE
0,294,jEdit,4.1,org.gjt.sp.jedit.gui.TipOfTheDay,8,7,0,6,60,20,2,6,3,0.8,1.0,0,0.989441931,0.375,2,5,35.125,5,1.375,jedit-4.1,PROMISE
1,237,jEdit,4.1,org.gjt.sp.jedit.OperatingSystem,13,1,0,27,31,34,26,1,11,0.962962963,0.8888888890000001,0,0.0,0.083333333,0,0,16.53846154,3,1.9231,jedit-4.1,PROMISE
0,206,jEdit,4.1,bsh.BSHUnaryExpression,5,2,0,11,33,6,1,10,1,0.625,0.0,0,0.818181818,0.433333333,1,1,39.8,1,0.8,jedit-4.1,PROMISE
0,28,jEdit,4.1,bsh.BSHReturnStatement,2,2,0,9,7,1,1,8,1,1.0,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,jedit-4.1,PROMISE
2,623,jEdit,4.1,org.gjt.sp.jedit.gui.PanelWindowContainer,22,1,0,21,89,97,12,15,10,0.857142857,0.846153846,3,0.0,0.25,0,0,26.72727273,6,1.7727,jedit-4.1,PROMISE
5,751,jEdit,4.1,org.gjt.sp.jedit.gui.DockableWindowManager,31,5,0,29,83,267,21,16,23,0.921428571,0.571428571,5,0.957478006,0.20952381,0,0,22.77419355,12,2.3548,jedit-4.1,PROMISE
0,77,jEdit,4.1,gnu.regexp.RETokenBackRef,3,2,0,4,8,0,1,3,0,0.5,1.0,0,0.7777777779999999,0.444444444,1,2,24.0,5,2.0,jedit-4.1,PROMISE
0,2,jEdit,4.1,org.gjt.sp.jedit.textarea.ScrollListener,2,1,0,3,2,1,3,1,2,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,jedit-4.1,PROMISE
0,59,jEdit,4.1,gnu.regexp.CharIndexedCharArray,4,1,0,2,5,0,1,1,3,0.0,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,jedit-4.1,PROMISE
0,141,jEdit,4.1,bsh.TargetError,11,4,0,18,26,33,14,5,11,0.45,0.0,0,0.764705882,0.363636364,1,2,11.63636364,2,1.0,jedit-4.1,PROMISE
0,161,jEdit,4.1,org.gjt.sp.jedit.print.BufferPrinter1_3,5,1,0,5,33,0,0,5,4,0.375,1.0,0,0.0,0.25,0,0,30.8,3,1.6,jedit-4.1,PROMISE
0,256,jEdit,4.1,gnu.regexp.CharIndexedInputStream,5,1,0,3,12,0,2,1,3,0.53125,1.0,0,0.0,0.6,0,0,48.6,10,3.8,jedit-4.1,PROMISE
0,273,jEdit,4.1,bsh.BSHAllocationExpression,8,2,0,18,38,28,1,17,1,2.0,0.0,0,0.72,0.363636364,1,1,33.125,1,0.875,jedit-4.1,PROMISE
0,91,jEdit,4.1,bsh.BSHMethodInvocation,2,2,0,12,19,1,1,11,1,2.0,0.0,0,0.947368421,0.625,1,1,44.5,1,0.5,jedit-4.1,PROMISE
0,36,jEdit,4.1,org.gjt.sp.jedit.msg.VFSUpdate,3,2,0,6,9,0,4,2,3,0.0,1.0,0,0.6,0.666666667,1,1,10.66666667,1,0.6667,jedit-4.1,PROMISE
0,19,jEdit,4.1,bsh.BSHReturnType,2,2,0,8,5,1,2,6,1,1.0,0.0,0,0.947368421,0.666666667,0,0,8.0,1,0.5,jedit-4.1,PROMISE
1,727,jEdit,4.1,org.gjt.sp.jedit.print.BufferPrintable,9,2,0,15,64,6,3,13,2,0.788043478,0.956521739,4,0.461538462,0.25,0,0,77.22222222,14,3.1111,jedit-4.1,PROMISE
0,112,jEdit,4.1,org.gjt.sp.jedit.search.HyperSearchResult,5,1,0,9,20,0,6,3,5,0.59375,0.0,1,0.0,0.533333333,0,0,19.8,2,1.0,jedit-4.1,PROMISE
0,153,jEdit,4.1,org.gjt.sp.jedit.BeanShellAction,7,3,0,8,18,5,1,7,7,0.80952381,1.0,2,0.727272727,0.392857143,2,2,19.85714286,2,1.2857,jedit-4.1,PROMISE
4,1130,jEdit,4.1,org.gjt.sp.jedit.textarea.ChunkCache,16,1,0,14,64,0,6,10,1,0.713333333,0.9,4,0.0,0.386666667,0,0,69.0,29,5.875,jedit-4.1,PROMISE
0,316,jEdit,4.1,bsh.BshMethod,6,1,0,18,22,0,10,10,4,0.533333333,0.333333333,2,0.0,0.357142857,0,0,51.16666667,2,1.0,jedit-4.1,PROMISE
0,36,jEdit,4.1,bsh.BSHImportDeclaration,2,2,0,10,9,1,1,9,1,1.0,0.0,0,0.947368421,0.625,1,1,16.0,1,0.5,jedit-4.1,PROMISE
0,274,jEdit,4.1,bsh.BSHAssignment,3,2,0,11,18,3,1,10,1,1.0,0.0,0,0.9,0.533333333,1,1,90.0,1,0.6667,jedit-4.1,PROMISE
2,161,jEdit,4.1,org.gjt.sp.jedit.gui.BeanShellErrorDialog,3,7,0,6,35,3,3,4,3,2.0,0.0,0,0.996960486,0.5555555560000001,0,0,52.66666667,1,0.6667,jedit-4.1,PROMISE
3,110,jEdit,4.1,org.gjt.sp.jedit.ActionSet,13,1,0,12,26,0,11,1,12,0.458333333,1.0,0,0.0,0.384615385,0,0,7.307692307999999,2,1.0,jedit-4.1,PROMISE
1,110,jEdit,4.1,org.gjt.sp.jedit.SettingsReloader,3,1,0,9,19,3,1,9,1,2.0,0.0,0,0.0,0.5555555560000001,0,0,35.66666667,17,6.3333,jedit-4.1,PROMISE
0,214,jEdit,4.1,org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,7,7,0,6,40,9,3,5,4,0.611111111,1.0,1,0.993811881,0.3,3,13,28.71428571,8,2.1429,jedit-4.1,PROMISE
17,5263,jEdit,4.1,org.gjt.sp.jedit.jEdit,118,1,0,197,390,5891,169,60,81,0.923076923,0.964285714,9,0.0,0.053846154,0,0,43.36440678,61,4.0,jedit-4.1,PROMISE
0,137,jEdit,4.1,bsh.BSHForStatement,2,2,0,12,10,1,1,11,1,1.125,0.625,4,0.947368421,0.625,1,1,63.5,1,0.5,jedit-4.1,PROMISE
0,53,jEdit,4.1,bsh.BSHAmbiguousName,7,2,0,16,17,19,8,8,6,0.333333333,0.0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,jedit-4.1,PROMISE
3,439,jEdit,4.1,org.gjt.sp.jedit.io.FileRootsVFS,6,2,0,5,33,9,1,4,4,0.74,0.6,0,0.8863636359999999,0.5,2,3,70.5,13,4.1667,jedit-4.1,PROMISE
0,140,jEdit,4.1,org.gjt.sp.jedit.help.HelpSearchPanel,6,5,0,10,29,5,5,9,1,0.7,1.0,3,0.992401216,0.388888889,0,0,21.66666667,2,1.0,jedit-4.1,PROMISE
0,141,jEdit,4.1,org.gjt.sp.jedit.gui.IOProgressMonitor,6,5,0,9,29,5,5,6,3,0.666666667,1.0,2,0.992401216,0.5,1,7,22.0,1,0.8333,jedit-4.1,PROMISE
0,134,jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,6,6,0,6,31,9,4,6,0,0.8,1.0,3,0.992378049,0.3,0,0,20.83333333,1,0.8333,jedit-4.1,PROMISE
0,50,jEdit,4.1,org.gjt.sp.jedit.buffer.LineElement,11,1,0,2,14,49,2,1,11,0.8,1.0,1,0.0,0.454545455,0,0,3.3636363639999995,1,0.9091,jedit-4.1,PROMISE
0,86,jEdit,4.1,org.gjt.sp.jedit.msg.BufferUpdate,6,2,0,10,14,5,8,4,5,0.933333333,0.166666667,1,0.428571429,0.4,1,1,11.33333333,1,0.6667,jedit-4.1,PROMISE
0,5,jEdit,4.1,org.gjt.sp.jedit.search.SearchFileSet,5,1,0,9,5,10,9,1,5,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,jedit-4.1,PROMISE
0,23590,jEdit,4.1,bsh.Parser,413,1,0,48,505,0,1,48,87,0.7276885740000001,0.7692307690000001,8,0.0,0.138014528,0,0,56.05569007,46,5.4673,jedit-4.1,PROMISE
0,82,jEdit,4.1,bsh.CommandLineReader,4,3,0,1,8,4,1,0,4,1.0,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,jedit-4.1,PROMISE
0,552,jEdit,4.1,org.gjt.sp.jedit.syntax.Chunk,10,2,0,10,39,0,7,3,9,0.641975309,0.111111111,1,0.3,0.273504274,0,0,53.3,13,4.7,jedit-4.1,PROMISE
3,487,jEdit,4.1,org.gjt.sp.jedit.BufferHistory,13,1,0,11,60,44,4,10,6,0.833333333,0.6,0,0.0,0.180555556,0,0,36.07692308,6,2.6923,jedit-4.1,PROMISE
1,207,jEdit,4.1,org.gjt.sp.jedit.gui.EditAbbrevDialog,8,6,0,6,42,10,4,4,4,0.571428571,1.0,1,0.99086758,0.291666667,2,2,24.375,2,1.0,jedit-4.1,PROMISE
0,362,jEdit,4.1,org.gjt.sp.jedit.gui.SelectLineRange,5,7,0,8,50,2,1,8,4,0.5,1.0,1,0.993939394,0.466666667,0,0,70.4,4,1.8,jedit-4.1,PROMISE
2,767,jEdit,4.1,org.gjt.sp.jedit.gui.OptionsDialog,19,7,1,10,108,137,4,8,10,0.767676768,0.909090909,0,0.97473997,0.194736842,4,8,38.78947368,10,2.4211,jedit-4.1,PROMISE
1,84,jEdit,4.1,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,2,2,0,2,6,1,1,2,2,2.0,0.0,0,0.8888888890000001,0.625,0,0,41.0,9,4.5,jedit-4.1,PROMISE
0,338,jEdit,4.1,org.gjt.sp.jedit.options.GeneralOptionPane,5,6,0,5,28,0,2,4,1,0.708333333,1.0,0,0.994056464,0.5,2,4,64.2,3,1.6,jedit-4.1,PROMISE
0,137,jEdit,4.1,org.gjt.sp.jedit.gui.ToolBarManager,5,1,0,2,17,4,1,1,3,0.5,1.0,0,0.0,0.5,0,0,25.6,3,2.0,jedit-4.1,PROMISE
7,1674,jEdit,4.1,org.gjt.sp.jedit.MiscUtilities,40,1,0,73,94,780,69,8,37,1.0,0.0,0,0.0,0.10625,0,0,40.825,17,4.7,jedit-4.1,PROMISE
0,7,jEdit,4.1,bsh.Node,7,1,0,36,7,21,36,0,7,2.0,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,jedit-4.1,PROMISE
3,956,jEdit,4.1,org.gjt.sp.jedit.textarea.Gutter,43,4,0,13,108,737,6,12,36,0.940952381,0.88,3,0.938953488,0.121645796,3,17,20.65116279,29,1.8837,jedit-4.1,PROMISE
0,280,jEdit,4.1,bsh.BSHBinaryExpression,4,2,0,12,21,6,1,11,1,1.0,0.0,0,0.857142857,0.45,1,1,68.75,4,2.25,jedit-4.1,PROMISE
0,161,jEdit,4.1,bsh.This,10,1,2,14,26,5,9,8,7,0.388888889,0.0,2,0.0,0.255555556,0,0,14.9,3,1.1,jedit-4.1,PROMISE
0,214,jEdit,4.1,bsh.BSHTryStatement,2,2,0,13,25,1,1,12,1,2.0,0.0,0,0.947368421,0.625,1,2,106.0,1,0.5,jedit-4.1,PROMISE
0,230,synapse,1.1,org.apache.synapse.registry.AbstractRegistry,7,1,1,10,38,13,1,9,5,0.75,1.0,0,0.0,0.375,0,0,31.57142857,20,3.4286,synapse-1.1,PROMISE
1,9,synapse,1.1,org.apache.synapse.core.SynapseEnvironment,9,1,0,25,9,36,22,4,9,2.0,0.0,0,0.0,0.296296296,0,0,0.0,1,1.0,synapse-1.1,PROMISE
0,142,synapse,1.1,org.apache.synapse.config.xml.XSLTMediatorSerializer,3,2,0,11,31,3,0,11,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,46.33333333,10,3.6667,synapse-1.1,PROMISE
0,20,synapse,1.1,org.apache.synapse.metrics.GlobalRequestCountHandler,2,2,0,7,9,1,0,7,2,2.0,0.0,0,0.875,0.75,0,0,9.0,1,0.5,synapse-1.1,PROMISE
0,390,synapse,1.1,org.apache.synapse.mediators.builtin.PropertyMediator,12,2,0,10,37,14,2,8,12,0.8311688309999999,0.7142857140000001,0,0.541666667,0.3,0,0,30.91666667,30,3.3333,synapse-1.1,PROMISE
1,77,synapse,1.1,org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,2,1,0,12,14,0,1,12,2,0.0,1.0,0,0.0,0.75,0,0,37.0,4,2.0,synapse-1.1,PROMISE
2,552,synapse,1.1,org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,8,1,0,14,65,20,1,13,3,0.571428571,1.0,1,0.0,0.244897959,0,0,67.75,26,5.875,synapse-1.1,PROMISE
0,46,synapse,1.1,org.apache.synapse.config.xml.OutMediatorSerializer,3,3,0,7,15,3,0,7,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,synapse-1.1,PROMISE
0,156,synapse,1.1,org.apache.synapse.mediators.db.DBLookupMediator,2,3,0,5,28,1,3,3,1,2.0,0.0,0,0.962962963,0.666666667,2,5,77.0,5,2.5,synapse-1.1,PROMISE
0,104,synapse,1.1,org.apache.synapse.statistics.Statistics,7,1,0,1,8,0,1,0,7,0.7222222220000001,1.0,0,0.0,0.428571429,0,0,13.0,5,1.4286,synapse-1.1,PROMISE
0,173,synapse,1.1,org.apache.synapse.mediators.AbstractListMediator,10,2,7,14,35,0,7,7,10,0.0,1.0,0,0.590909091,0.283333333,0,0,16.2,3,1.5,synapse-1.1,PROMISE
0,126,synapse,1.1,org.apache.synapse.mediators.eip.EIPUtils,5,1,0,11,18,10,2,9,4,1.0,1.0,0,0.0,0.583333333,0,0,24.0,1,0.6,synapse-1.1,PROMISE
0,2,synapse,1.1,org.apache.synapse.ManagedLifecycle,2,1,0,9,2,1,8,1,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,synapse-1.1,PROMISE
0,4,synapse,1.1,org.apache.synapse.statistics.StatisticsStack,4,1,0,7,4,6,6,1,4,2.0,0.0,0,0.0,0.7,0,0,0.0,1,1.0,synapse-1.1,PROMISE
0,145,synapse,1.1,org.apache.synapse.config.SynapseConfigurationBuilder,6,1,0,10,35,3,1,9,3,0.4,1.0,0,0.0,0.25,0,0,23.0,3,1.0,synapse-1.1,PROMISE
0,4,synapse,1.1,org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder,1,1,0,0,2,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,synapse-1.1,PROMISE
0,193,synapse,1.1,org.apache.synapse.config.Entry,26,1,0,16,31,245,12,4,24,0.943333333,0.666666667,1,0.0,0.194285714,0,0,5.961538462,4,1.3462,synapse-1.1,PROMISE
0,188,synapse,1.1,org.apache.synapse.config.xml.SequenceMediatorSerializer,4,3,0,11,24,4,3,8,4,2.0,0.0,0,0.7,0.5,0,0,46.0,10,4.25,synapse-1.1,PROMISE
0,22,synapse,1.1,org.apache.synapse.util.SimpleMap,22,1,0,2,22,231,2,0,22,2.0,0.0,0,0.0,0.204545455,0,0,0.0,1,1.0,synapse-1.1,PROMISE
0,166,synapse,1.1,org.apache.synapse.config.xml.MediatorPropertyFactory,3,1,0,11,27,1,2,9,2,0.5,1.0,0,0.0,0.5,0,0,54.0,11,3.6667,synapse-1.1,PROMISE
0,124,synapse,1.1,org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher,5,1,0,8,17,0,2,6,5,0.25,1.0,0,0.0,0.6,0,0,23.6,5,3.0,synapse-1.1,PROMISE
0,219,synapse,1.1,org.apache.synapse.mediators.filters.SwitchMediator,8,2,0,9,32,0,2,7,8,0.571428571,1.0,1,0.65,0.375,0,0,26.0,15,2.625,synapse-1.1,PROMISE
0,20,synapse,1.1,org.apache.synapse.metrics.Counter,3,1,0,2,4,0,2,0,3,0.0,1.0,0,0.0,1.0,0,0,5.333333333,1,0.6667,synapse-1.1,PROMISE
1,125,synapse,1.1,org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,8,1,0,10,29,20,1,10,3,0.7142857140000001,1.0,1,0.0,0.244897959,0,0,14.375,3,1.25,synapse-1.1,PROMISE
2,199,synapse,1.1,org.apache.synapse.mediators.eip.aggregator.Aggregate,16,1,0,4,29,58,1,3,15,0.8583333329999999,1.0,0,0.0,0.277777778,0,0,10.9375,9,1.5625,synapse-1.1,PROMISE
0,57,synapse,1.1,org.apache.synapse.SynapseServer,6,1,0,4,18,13,1,4,3,0.8,1.0,0,0.0,0.2,0,0,8.333333332999999,1,0.6667,synapse-1.1,PROMISE
0,122,synapse,1.1,org.apache.synapse.config.xml.EntryFactory,5,1,0,11,28,8,1,10,3,0.25,1.0,0,0.0,0.3125,0,0,23.2,6,1.8,synapse-1.1,PROMISE
0,157,synapse,1.1,org.apache.synapse.statistics.StatisticsCollector,10,1,0,8,19,9,7,1,10,0.666666667,1.0,0,0.0,0.475,0,0,14.4,2,1.2,synapse-1.1,PROMISE
0,2,synapse,1.1,org.apache.synapse.config.xml.MediatorSerializer,2,1,0,8,2,1,6,2,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,synapse-1.1,PROMISE
1,1,synapse,1.1,org.apache.synapse.config.xml.endpoints.EndpointFactory,1,1,0,15,1,0,12,3,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,synapse-1.1,PROMISE
0,6,synapse,1.1,org.apache.synapse.mediators.ListMediator,6,1,0,11,6,15,10,1,6,2.0,0.0,0,0.0,0.458333333,0,0,0.0,1,1.0,synapse-1.1,PROMISE
0,159,synapse,1.1,org.apache.synapse.config.xml.SequenceMediatorFactory,5,3,0,12,19,6,4,8,4,0.75,1.0,0,0.571428571,0.75,0,0,30.6,9,3.2,synapse-1.1,PROMISE
0,154,synapse,1.1,org.apache.synapse.statistics.impl.SequenceStatisticsStack,6,1,0,6,22,0,4,3,5,0.0,1.0,0,0.0,0.5,0,0,24.5,7,3.0,synapse-1.1,PROMISE
0,318,synapse,1.1,org.apache.synapse.config.xml.CacheMediatorFactory,5,2,0,9,38,4,0,9,3,0.8125,1.0,0,0.5,0.5,0,0,60.2,22,5.4,synapse-1.1,PROMISE
0,151,synapse,1.1,org.apache.synapse.config.xml.ValidateMediatorSerializer,3,3,0,12,29,3,0,12,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,49.33333333,9,3.3333,synapse-1.1,PROMISE
0,60,synapse,1.1,org.apache.synapse.util.concurrent.SynapseThreadPool,3,3,0,2,8,3,1,1,3,1.5,0.0,0,1.0,0.5555555560000001,0,0,15.0,0,0.0,synapse-1.1,PROMISE
4,1164,synapse,1.1,org.apache.synapse.core.axis2.ProxyService,53,1,0,37,144,1172,9,30,47,0.941568047,0.961538462,4,0.0,0.134615385,0,0,20.47169811,39,1.8302,synapse-1.1,PROMISE
1,212,synapse,1.1,org.apache.synapse.config.xml.FaultMediatorSerializer,3,2,0,10,32,3,0,10,3,1.5,1.0,0,0.75,0.5555555560000001,0,0,69.0,12,4.3333,synapse-1.1,PROMISE
0,142,synapse,1.1,org.apache.synapse.config.xml.AbstractMediatorFactory,5,1,17,24,18,10,17,7,0,1.0,1.0,0,0.0,0.45,0,0,24.8,5,1.4,synapse-1.1,PROMISE
0,159,synapse,1.1,org.apache.synapse.mediators.eip.Target,14,1,0,15,26,29,8,7,14,0.7692307690000001,1.0,2,0.0,0.3,0,0,9.928571429,10,1.5714,synapse-1.1,PROMISE
1,152,synapse,1.1,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointFactory,8,1,0,13,35,20,1,13,3,0.7142857140000001,1.0,1,0.0,0.244897959,0,0,17.75,5,1.5,synapse-1.1,PROMISE
0,80,synapse,1.1,org.apache.synapse.config.xml.XMLConfigConstants,2,1,0,6,4,1,6,0,1,1.692307692,0.0,0,0.0,1.0,0,0,26.0,0,0.0,synapse-1.1,PROMISE
0,179,synapse,1.1,org.apache.synapse.util.UUIDGenerator,4,1,0,4,31,0,4,0,2,0.5,1.0,0,0.0,0.333333333,0,0,42.75,4,2.0,synapse-1.1,PROMISE
0,377,synapse,1.1,org.apache.synapse.config.xml.AbstractDBMediatorSerializer,2,2,2,14,30,1,2,12,1,2.0,0.0,0,0.857142857,0.666666667,0,0,187.5,25,12.5,synapse-1.1,PROMISE
0,242,synapse,1.1,org.apache.synapse.core.axis2.SynapseMessageReceiver,5,1,1,21,47,0,2,19,2,0.25,1.0,0,0.0,0.5,0,0,47.0,4,1.6,synapse-1.1,PROMISE
0,208,synapse,1.1,org.apache.synapse.core.axis2.SynapseStartUpServlet,8,3,0,3,30,26,0,3,4,0.857142857,1.0,0,0.806451613,0.464285714,3,4,24.875,8,1.625,synapse-1.1,PROMISE
0,30,synapse,1.1,org.apache.synapse.config.xml.OutMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.666666667,0.666666667,0,0,6.25,1,0.5,synapse-1.1,PROMISE
1,244,synapse,1.1,org.apache.synapse.core.axis2.AnonymousServiceFactory,6,1,0,17,32,11,1,16,2,1.044444444,0.7777777779999999,1,0.0,0.333333333,0,0,38.16666667,13,2.8333,synapse-1.1,PROMISE
0,48,synapse,1.1,org.apache.synapse.MessageContext,48,1,0,71,48,1128,65,10,48,2.0,0.0,0,0.0,0.138257576,0,0,0.0,1,1.0,synapse-1.1,PROMISE
3,468,synapse,1.1,org.apache.synapse.config.xml.endpoints.AddressEndpointFactory,8,1,0,11,56,20,1,10,4,0.7142857140000001,1.0,1,0.0,0.261904762,0,0,57.0,31,5.125,synapse-1.1,PROMISE
